,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,platform,cmc_rank,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address
4554,8763,VeraSwap,VRAP,veraswap,2,2021-03-09T00:00:00.000Z,[],100000000.0,0.0,0.0,,4555,2021-07-21T00:41:05.000Z,0.01278088369355,753.92151847,1.09665985,-6.20906642,-46.61579762,-67.90226563,-51.15995897,-80.97686516,0.0,2021-07-21T00:41:05.000Z,1839.0,Binance Smart Chain,BNB,binance-coin,0x271c418b045d05a1d52c6bf849d47b5b5b4d769e
4555,6069,Assemble Protocol,ASM,assemble-protocol,3,2020-08-03T00:00:00.000Z,[],1350000000.0,0.0,0.0,,4556,2021-07-21T00:41:07.000Z,0.02519435324627,746.23895891,-0.52801852,-14.35958878,-22.50002625,-40.13870095,-64.47415851,-92.42010372,0.0,2021-07-21T00:41:07.000Z,1027.0,Ethereum,ETH,ethereum,0x2565ae0385659badcada1031db704442e1b69982
4556,9342,Community Business Token,CBT,community-business-token,2,2021-04-20T00:00:00.000Z,[],70000000000.0,0.0,0.0,,4557,2021-07-21T00:41:03.000Z,1.82055335e-06,737.08796722,-0.54496687,-9.88121188,-28.7541568,-69.18928496,7.82592512,-74.33818917,0.0,2021-07-21T00:41:03.000Z,1027.0,Ethereum,ETH,ethereum,0xfA93660C3f6a848556Bb8E265f994160A1F2B289
4557,9879,Exohood,EXO,exohood,3,2021-05-17T00:00:00.000Z,[],1000000000.0,0.0,1000000000.0,,4558,2021-07-21T00:40:25.000Z,0.01652808036134,723.64085999,205.89407232,-6.32007404,-76.20054552,-99.14886817,-99.90366116,0.0,0.0,2021-07-21T00:40:25.000Z,1839.0,Binance Smart Chain,BNB,binance-coin,0x7d10b6157c7c577caa62d319dc215209cf2db8c3
4558,3234,Xriba,XRA,xriba,1,2018-08-30T00:00:00.000Z,[],,0.0,275000000.0,,4559,2021-07-21T00:41:03.000Z,0.014292,720.69621194,0.0,6.66467647,-18.61974718,-11.30143363,-15.47696493,-61.36253041,0.0,2021-07-21T00:41:03.000Z,1027.0,Ethereum,ETH,ethereum,0x7025bab2ec90410de37f488d1298204cd4d6b29d
4559,5955,FME,FME,fme,3,2020-07-29T00:00:00.000Z,[],600000000.0,0.0,90000000.0,,4560,2021-07-21T00:41:07.000Z,0.00087887513988,720.15050986,-2.12337758,-2.62242846,-32.33788559,7.11841362,-18.8901761,-61.35190203,0.0,2021-07-21T00:41:07.000Z,1027.0,Ethereum,ETH,ethereum,0x947938339bf61c84669e303bc39c794d65a525d0
4560,9266,Safe Protocol,SAFEP,safe-protocol,3,2021-04-16T00:00:00.000Z,[],1000000000.0,0.0,974029952.983233,,4561,2021-07-21T00:41:05.000Z,8.00108002e-06,717.87657549,0.02191292,33.29227113,14.30791403,-96.40901479,-99.45808508,-99.6138109,0.0,2021-07-21T00:41:05.000Z,1839.0,Binance Smart Chain,BNB,binance-coin,0xa8c514d991f59bab02d32b68f04204cb89261c88
4561,8634,Marsan Exchange token,MRS,marsan-exchange-token,1,2021-03-01T00:00:00.000Z,[],10000000.0,0.0,0.0,,4562,2021-07-21T00:40:21.000Z,0.02742390870166,716.12851566,-0.54632055,-6.43448281,-81.1090415,-87.31217306,-57.42971723,-85.44606469,0.0,2021-07-21T00:40:21.000Z,1027.0,Ethereum,ETH,ethereum,0x9af5a20aac8d83230ba68542ba29d132d50cbe08
4562,9081,SafeEarth,SAFEEARTH,safeearth,1,2021-04-08T00:00:00.000Z,[],557294413228759.0,0.0,557294413228759.56,,4563,2021-07-21T00:40:30.000Z,4.06971e-09,709.53226448,-0.53135197,-2.70136515,-20.1341136,-55.27417674,-72.870698,0.0,0.0,2021-07-21T00:40:30.000Z,1027.0,Ethereum,ETH,ethereum,0xe6f1966d04cfcb9cd1b1dc4e8256d8b501b11cba
4563,4102,TranslateMe Network Token,TMN,translateme-network-token,2,2019-07-16T00:00:00.000Z,[],,0.0,300000000.0,,4564,2021-07-21T00:41:02.000Z,0.00326044571422,707.63836425,-0.52801852,-11.47135049,-9.58798649,-20.01082609,-51.30705709,-51.96428521,0.0,2021-07-21T00:41:02.000Z,1376.0,Neo,NEO,neo,d613223fa138a1555ff711581982462acde209c5
4564,5967,Trendering,TRND,trendering,1,2020-07-31T00:00:00.000Z,[],,0.0,0.0,,4565,2021-07-21T00:41:07.000Z,1.6968788677953,705.75608337,-0.54632055,-3.30942873,-7.01737013,-34.03036191,-62.86610897,-76.19215061,0.0,2021-07-21T00:41:07.000Z,1027.0,Ethereum,ETH,ethereum,0xc3dd23a0a854b4f9ae80670f528094e9eb607ccb
4565,8047,FIRST INTERCHANGEABLE TOKEN,FIT,first-interchangeable-token,1,2020-12-17T00:00:00.000Z,['tron'],21000000.0,0.0,0.0,,4566,2021-07-21T00:41:07.000Z,2.61568149918468,704.19347033,-1.10789518,18.5280904,31.53173826,-44.02064094,-44.88071687,-69.96217589,0.0,2021-07-21T00:41:07.000Z,1958.0,Tron,TRX,tron,TPmStdKfvscbXhowveCHjarSkQN5qpvWD9
4566,10503,Prude Token,PRUDE,prude-token,1,2021-06-18T00:00:00.000Z,[],990725569187544.0,0.0,0.0,,4567,2021-07-21T00:41:03.000Z,1.8441e-10,697.51168504,-0.11844293,-8.36704655,-47.96960787,-86.12760326,0.0,0.0,0.0,2021-07-21T00:41:03.000Z,1839.0,Binance Smart Chain,BNB,binance-coin,0x810DD9d7C564232cF9511b4165530232E2050B74
4567,6672,DeFi Omega,DFIO,defi-omega,1,2020-08-22T00:00:00.000Z,['social-money'],1000000.0,0.0,0.0,,4568,2021-07-21T00:41:05.000Z,5.5311389290406,695.58424634,-0.54632055,-4.10788492,-1.93862591,-20.51868404,-66.60064338,-77.88310904,0.0,2021-07-21T00:41:05.000Z,1027.0,Ethereum,ETH,ethereum,0xee3b9b531f4c564c70e14b7b3bb7d516f33513ff
4568,5779,Ystar,YSR,ystar,1,2020-07-02T00:00:00.000Z,[],10000000000.0,0.0,4046789712.0,,4569,2021-07-21T00:41:06.000Z,0.00285086651393,695.53588144,0.35360739,0.37399378,0.02702702,-4.38821562,-21.17027412,-60.0121777,0.0,2021-07-21T00:41:06.000Z,,,,,
4569,9116,Finminity,FMT,finminity,1,2021-04-05T00:00:00.000Z,['launchpad'],10000000.0,0.0,0.0,,4570,2021-07-21T00:41:07.000Z,0.12000332690925,693.07563717,-1.47558532,-6.67934391,-20.27662757,-56.63864142,-78.18008965,-97.84047547,0.0,2021-07-21T00:41:07.000Z,1027.0,Ethereum,ETH,ethereum,0x99c6e435eC259A7E8d65E1955C9423DB624bA54C
4570,7540,MegaCryptoPolis,MEGA,megacryptopolis,3,2020-10-29T00:00:00.000Z,"['collectibles-nfts', 'yield-farming']",1000000.0,0.0,1000000.0,,4571,2021-07-21T00:40:22.000Z,6.05804607418401,692.92609978,-0.38921843,0.0,0.0,0.0,-46.11603106,-64.15380674,0.0,2021-07-21T00:40:22.000Z,1027.0,Ethereum,ETH,ethereum,0x3218a02f8f8b5c3894ce30eb255f10bcba13e654
4571,4502,Altbet,ABET,altbet,1,2019-09-10T00:00:00.000Z,[],,0.0,21000000.0,,4572,2021-07-21T00:41:04.000Z,0.00240087366229,690.48982019,-0.52801852,15.78394201,105.14698933,61.36114767,7.6435323,-84.27052942,0.0,2021-07-21T00:41:04.000Z,,,,,
4572,6051,888tron,888,888tron,3,2020-08-10T00:00:00.000Z,['gambling'],100000000.0,0.0,99943970.074964,,4573,2021-07-21T00:41:07.000Z,0.14792296082361,683.03020892,-2.34111394,-25.67864003,-26.38330468,-40.7910158,-69.85311185,-55.95933991,0.0,2021-07-21T00:41:07.000Z,1958.0,Tron,TRX,tron,TLvDJcvKJDi3QuHgFbJC6SeTj3UacmtQU3
4573,5189,AK12,AK12,ak12,1,2020-05-13T00:00:00.000Z,[],,0.0,0.0,,4574,2021-07-21T00:41:02.000Z,0.041208791208,679.51146977,-0.05013737,-14.11057692,-33.44184982,-40.76236264,-54.45572696,-68.51323019,0.0,2021-07-21T00:41:02.000Z,1376.0,Neo,NEO,neo,316b64de7ac3de00e1d59f2c209a31c3bb131cbd
4574,7983,YFWorld,YFW,yfworld,1,2020-12-14T00:00:00.000Z,[],333.0,0.0,0.0,,4575,2021-07-21T00:40:23.000Z,11.45369349034108,679.21219046,0.00245032,0.02349819,0.02888051,34.51378756,-32.75161384,-64.05786311,0.0,2021-07-21T00:40:23.000Z,1027.0,Ethereum,ETH,ethereum,0x5c710b606e649de021cd54e694dd3c618b8a370c
4575,2947,SoPay,SOP,sopay,2,2018-07-18T00:00:00.000Z,[],,0.0,4500000000.0,,4576,2021-07-21T00:41:07.000Z,4.302951918e-05,678.06357439,-0.00416664,-8.45570232,-10.28121053,-9.31076295,-36.7934242,-70.15912751,0.0,2021-07-21T00:41:07.000Z,1027.0,Ethereum,ETH,ethereum,0x076641af1b8f06b7f8c92587156143c109002cbe
4576,10598,LedgerScore,LED,ledgerscore,1,2021-06-23T00:00:00.000Z,[],300000000.0,0.0,0.0,,4577,2021-07-21T00:41:05.000Z,0.00887967360895,676.08345983,-0.54632055,-2.16271703,-20.25932861,0.0,0.0,0.0,0.0,2021-07-21T00:41:05.000Z,1027.0,Ethereum,ETH,ethereum,0x72De803b67B6AB05B61EFab2Efdcd414D16eBF6D
4577,7831,Narwhalswap,NAR,narwhalswap,2,2020-12-01T00:00:00.000Z,['binance-smart-chain'],21000000.0,0.0,0.0,,4578,2021-07-21T00:40:16.000Z,0.11522865117637,667.72833629,-0.55178391,-5.50979882,4.2500354,-16.34674213,-61.79757935,-74.92863732,0.0,2021-07-21T00:40:16.000Z,1839.0,Binance Smart Chain,BNB,binance-coin,0xa1303e6199b319a891b79685f0537d289af1fc83
4578,8828,NFT POOL,NFTP,nft-pool,1,2021-03-16T00:00:00.000Z,[],1.0,0.0,0.0,,4579,2021-07-21T00:40:25.000Z,0.00068444603605,665.31818155,-3.91965443,58.79716807,3.99967635,366.55340122,119.36582563,30.20500158,0.0,2021-07-21T00:40:25.000Z,1839.0,Binance Smart Chain,BNB,binance-coin,0x60a3e1fef73446cc0bbfff6319960e8cf7fc4266
4579,9206,Trustworks,TRUST,trustworks,2,2021-04-13T00:00:00.000Z,[],1000000.0,0.0,0.0,,4580,2021-07-21T00:40:31.000Z,0.31836231850145,660.73696349,0.55485217,-0.11434552,-0.51612503,-4.69468957,-64.44506004,-74.4301763,0.0,2021-07-21T00:40:31.000Z,1839.0,Binance Smart Chain,BNB,binance-coin,0x2dBd86A424a815AD2A08a2D8dAE07007fed6Dc91
4580,9625,Triforce Protocol,TFC,triforce-protocol,1,2021-05-07T00:00:00.000Z,[],10000000.0,0.0,9300924.94009,,4581,2021-07-21T00:41:04.000Z,0.02641465637945,660.39233332,-0.1196372,-7.95084283,-19.40654767,-58.32432671,-60.06740855,0.0,0.0,2021-07-21T00:41:04.000Z,1839.0,Binance Smart Chain,BNB,binance-coin,0x339f6e1553e923fd27412dfaf18b5721ea580a15
4581,7403,Wrapped BIND,WBIND,wrapped-bind,1,2021-02-10T00:00:00.000Z,['wrapped-tokens'],0.0,0.0,0.0,,4582,2021-07-21T00:41:04.000Z,0.0180265245316,650.88759093,-0.54632055,-4.05346798,-9.42803336,-27.42530336,-37.6554472,-71.13932361,0.0,2021-07-21T00:41:04.000Z,1027.0,Ethereum,ETH,ethereum,0x15334dcb171e8b65d6650321581dca83be870115
4582,9862,Sishi Finance,SISHI,sishi-finance,2,2021-05-17T00:00:00.000Z,[],21000000.0,0.0,169544.425198,,4583,2021-07-21T00:40:30.000Z,0.26302180703072,651.59439602,-0.11547908,-14.86849803,36.21312546,-69.70658829,-87.61857976,0.0,0.0,2021-07-21T00:40:30.000Z,1839.0,Binance Smart Chain,BNB,binance-coin,0x8e8538c75f273ab2df6adeecd3622a9c314fccf3
4583,5577,Litecoin SV,LSV,litecoin-sv,4,2020-05-13T00:00:00.000Z,[],25000000.0,0.0,25000000.0,,4584,2021-07-21T00:40:12.000Z,1.50656463592021,648.3813825,-0.63024184,-4.88800789,-10.86130071,-17.48248272,11.93222706,147.18502884,0.0,2021-07-21T00:40:12.000Z,1027.0,Ethereum,ETH,ethereum,0xee059f0ca1507e4e20c689b20cff71b5e924f7bd
4584,3916,ThoreNext,THX,thorenext,1,2019-05-17T00:00:00.000Z,"['medium-of-exchange', 'defi', 'payments']",210000000.0,0.0,210000000.0,,4585,2021-07-21T00:40:08.000Z,0.02694283809648,646.62811432,-0.65857964,-7.34205968,-11.00960913,-44.07791052,-48.4986021,-77.14619727,0.0,2021-07-21T00:40:08.000Z,1027.0,Ethereum,ETH,ethereum,0xf08c68bd5f4194d994fd70726746bf529ee5a617
4585,5508,Algory Project,ALG,algory-project,2,2020-04-24T00:00:00.000Z,[],15300000.0,0.0,15300000.0,,4586,2021-07-21T00:41:04.000Z,0.11277785965564,641.89183133,-0.05720913,-8.43450229,-13.99668778,-26.72091352,-36.96556775,-63.47967616,0.0,2021-07-21T00:41:04.000Z,1027.0,Ethereum,ETH,ethereum,0x16b0a1a87ae8af5c792fabc429c4fe248834842b
4586,9098,dART Insurance,dART,dart-insurance,1,2021-04-16T00:00:00.000Z,[],,0.0,0.0,,4587,2021-07-21T00:40:09.000Z,0.01069026997335,641.82521487,-1.21183095,-6.20214195,-16.42039729,-42.49121378,-75.17437134,-97.91514921,0.0,2021-07-21T00:40:09.000Z,1839.0,Binance Smart Chain,BNB,binance-coin,0x5a4623F305A8d7904ED68638AF3B4328678edDBF
4587,8505,Metawhale Gold,MWG,metawhale-gold,1,2021-02-17T00:00:00.000Z,[],1350000.0,0.0,1214987.183159,,4588,2021-07-21T00:40:24.000Z,0.1802614430018,631.90353746,-0.38921843,-3.57786913,-15.74525339,-34.9184939,-86.53123495,-88.84265993,0.0,2021-07-21T00:40:24.000Z,1027.0,Ethereum,ETH,ethereum,0x45128cb743951121fb70cb570c0784492732778a
4588,4027,DeVault,DVT,devault,1,2019-06-19T00:00:00.000Z,['mineable'],2000000000.0,0.0,450261237.41,,4589,2021-07-21T00:41:07.000Z,0.00112633579219,629.46185938,-0.52801852,-1.63966755,-17.45500584,-20.51469393,-26.30655116,-45.13742015,0.0,2021-07-21T00:41:07.000Z,,,,,
4589,9357,DefiDrop Launchpad,DROPS,defidrop-launchpad,1,2021-04-20T00:00:00.000Z,[],100000000.0,0.0,0.0,,4590,2021-07-21T00:40:07.000Z,0.00219445329291,627.88307743,-0.31033341,-8.72588041,-78.72099601,-86.1561406,-94.01104283,-99.30612342,0.0,2021-07-21T00:40:07.000Z,1839.0,Binance Smart Chain,BNB,binance-coin,0x4d2e266267f756d54c09afd1d1473c7739eb7020
4590,6556,MONEY PARTY,PARTY,money-party,1,2020-08-12T00:00:00.000Z,[],888000000.0,0.0,0.0,,4591,2021-07-21T00:40:23.000Z,0.00104093791619,627.13089129,-0.38921843,-3.93567144,-7.29207587,-11.47717433,-25.95997657,-71.25930564,0.0,2021-07-21T00:40:23.000Z,1027.0,Ethereum,ETH,ethereum,0x314bd765cab4774b2e547eb0aa15013e03ff74d2
4591,6978,Candela Coin,CLA,candelacoin,2,2020-09-09T00:00:00.000Z,['energy'],,0.0,125000000.0,,4592,2021-07-21T00:40:08.000Z,0.00170058585392,626.01456279,0.00554629,-5.53128103,-22.69929029,-41.39173611,69.9639893,397.50517775,0.0,2021-07-21T00:40:08.000Z,1027.0,Ethereum,ETH,ethereum,0xF7269a10E85d4aa8282529516cf86847748Da2Bf
4592,5110,RIFT Token,RIFT,rift-token,1,2020-01-06T00:00:00.000Z,[],0.0,0.0,11000.0,,4593,2021-07-21T00:40:22.000Z,23.06734156781619,621.2496431,-0.64606098,-3.05594087,-7.2490449,-20.38573048,-26.29549912,-25.5456107,0.0,2021-07-21T00:40:22.000Z,1027.0,Ethereum,ETH,ethereum,0xadeee1bcb63f3477c45400249e78bc4f565a59e0
4593,5432,BigBang Core,BBC,bigbang-core,2,2020-05-25T00:00:00.000Z,[],1004616000.0,0.0,1004616000.0,,4594,2021-07-21T00:41:04.000Z,0.07706475613517,620.33244159,-0.4034962,13.67631781,-27.32072187,-19.7277429,-5.76810156,-48.91580428,0.0,2021-07-21T00:41:04.000Z,,,,,
4594,2631,ODEM,ODE,odem,3,2018-04-10T00:00:00.000Z,"['education', 'smart-contracts']",,0.0,268946131.0,,4595,2021-07-21T00:41:05.000Z,0.01551000031703,614.49343209,0.00326452,5.27585734,-1.78723359,-18.86912817,-17.44376564,-21.87715783,0.0,2021-07-21T00:41:05.000Z,1027.0,Ethereum,ETH,ethereum,0xbf52f2ab39e26e0951d2a02b49b7702abe30406a
4595,5165,Freight Trust & Clearing Network,EDI,freight-trust-clearing-network,4,2020-04-24T00:00:00.000Z,[],,0.0,611029679.0,,4596,2021-07-21T00:41:02.000Z,0.00072998223067,610.08706707,-0.11041187,-10.12709993,-53.33411624,-0.96022781,-43.19209008,-83.11059931,0.0,2021-07-21T00:41:02.000Z,1027.0,Ethereum,ETH,ethereum,0x79c5a1ae586322a07bfb60be36e1b31ce8c84a1e
4596,5365,Historia,HTA,historia,1,2020-03-24T00:00:00.000Z,[],15678533.0,0.0,2853894.0,,4597,2021-07-21T00:41:03.000Z,0.00207482909087,609.97663319,-0.52801852,11.73388642,-29.08499134,-41.43187974,-44.18483511,-45.13742015,0.0,2021-07-21T00:41:03.000Z,,,,,
4597,8991,Memes Token,MEMES,memes-token,1,2021-03-29T00:00:00.000Z,['memes'],100000000000000.0,0.0,100000000000000.0,,4598,2021-07-21T00:40:23.000Z,2.15367e-09,609.10358852,-0.15165076,-6.73043013,-34.40935026,-76.36753599,-88.43209291,0.0,0.0,2021-07-21T00:40:23.000Z,1839.0,Binance Smart Chain,BNB,binance-coin,0x40b165fd5ddc75ad0bddc9add0adabff5431a975
4598,7112,Shill & Win,PoSH,shill-win,1,2020-09-21T00:00:00.000Z,[],2000000000.0,0.0,1531306115.15944,,4599,2021-07-21T00:41:07.000Z,6.388889213e-05,607.26182599,-0.54632056,-4.58447993,-9.35656559,-21.94684347,-29.09742054,-21.75439213,0.0,2021-07-21T00:41:07.000Z,1027.0,Ethereum,ETH,ethereum,0x685aea4F02E39E5a5BB7f7117E88DB1151F38364
4599,6107,Eight Hours,EHRT,eight-hours,2,2020-08-03T00:00:00.000Z,['collectibles-nfts'],10000000000.0,0.0,0.0,,4600,2021-07-21T00:40:25.000Z,3.959362653e-05,601.84670599,-1.76267128,-5.18963207,-20.35763321,-59.76178175,-74.42106582,-94.44612844,0.0,2021-07-21T00:40:25.000Z,,,,,
4600,7193,YFII Gold,YFIIG,yfii-gold,1,2020-09-28T00:00:00.000Z,[],,0.0,50000.0,,4601,2021-07-21T00:41:02.000Z,1.07756791201424,595.67162272,-0.54632055,2.6217216,-3.47920875,-20.44368811,-21.30706292,-32.16543063,0.0,2021-07-21T00:41:02.000Z,1027.0,Ethereum,ETH,ethereum,0xef8ba8cba86f81b3108f60186fce9c81b5096d5c
4601,4801,Codex,CDEX,codex,5,2019-10-17T00:00:00.000Z,['discount-token'],60000000000.0,0.0,60000000000.0,,4602,2021-07-21T00:41:06.000Z,3.554479511e-05,595.76541157,-0.4562453,-4.78824003,-6.36104362,-2.74288142,-58.21828045,-78.91969728,0.0,2021-07-21T00:41:06.000Z,,,,,
4602,8880,MacaronSwap,MCRN,macaronswap,1,2021-03-18T00:00:00.000Z,[],1000000.0,0.0,0.0,,4603,2021-07-21T00:41:06.000Z,2.82943938995288,591.83842449,-1.20142994,1.80305975,-13.50752132,-31.31815207,-18.69031024,-29.26269701,0.0,2021-07-21T00:41:06.000Z,1839.0,Binance Smart Chain,BNB,binance-coin,0xacb2d47827c9813ae26de80965845d80935afd0b
4603,2208,EncrypGen,DNA,encrypgen,2,2017-11-20T00:00:00.000Z,"['health', 'ai-big-data', 'research']",70938084.0,0.0,70938084.47283192,,4604,2021-07-21T00:41:03.000Z,0.0177932643213,591.54937192,0.14384117,0.0,-6.39263478,-54.3176426,-63.87392816,-67.48750094,0.0,2021-07-21T00:41:03.000Z,1027.0,Ethereum,ETH,ethereum,0xef6344de1fcfC5F48c30234C16c1389e8CdC572C
4604,2434,Maggie,MAG,maggie,1,2018-01-20T00:00:00.000Z,"['media', 'entertainment', 'payments']",,0.0,3200000000.0,,4605,2021-07-21T00:40:22.000Z,7.401878598e-05,589.33994257,-0.65857964,-4.2874023,-8.92476717,-16.42413,-20.35255795,-8.66386371,0.0,2021-07-21T00:40:22.000Z,1027.0,Ethereum,ETH,ethereum,0x647f274b3a7248d6cf51b35f08e7e7fd6edfb271
4605,9224,Alchemist DeFi Aurum,AURUM,alchemist-defi-aurum,1,2021-04-14T00:00:00.000Z,[],,0.0,1835.0,,4606,2021-07-21T00:41:02.000Z,9.96858581339629,588.9691486,-0.00040508,-12.83058506,-26.95805272,-73.7215105,-91.93734112,0.0,0.0,2021-07-21T00:41:02.000Z,1839.0,Binance Smart Chain,BNB,binance-coin,0x49207baa3a7332f0716788aa57b088d499bcc104
4606,7892,Beyond Meat tokenized stock FTX,BYND,beyond-meat-tokenized-stock-ftx,1,2020-12-09T00:00:00.000Z,['tokenized-stock'],,0.0,0.0,,4607,2021-07-21T00:41:06.000Z,130.83,565.7099,0.0,4.09770847,-3.80147059,-9.77241379,22.3396297,-1.82350293,0.0,2021-07-21T00:41:06.000Z,,,,,
4607,6602,XFUEL,XFUEL,xfuel,1,2020-08-17T00:00:00.000Z,[],650000000.0,0.0,0.0,,4608,2021-07-21T00:41:05.000Z,0.00118561662335,559.47870177,-0.52801852,27.6958702,-8.8235603,-58.16562838,-71.00510915,-75.61663118,0.0,2021-07-21T00:41:05.000Z,,,,,
4608,5131,The Universal Settlement Coin,TUSC,the-universal-settlement-coin,3,2020-01-11T00:00:00.000Z,[],,0.0,0.0,,4609,2021-07-21T00:41:02.000Z,3.262647953e-05,552.50268978,-8.94058247,-4.3327192,-16.42514376,-58.15674127,-37.4181184,-59.63454306,0.0,2021-07-21T00:41:02.000Z,,,,,
4609,5785,STPAY,STP,stpay,3,2020-06-29T00:00:00.000Z,[],21000000.0,0.0,21000000.0,,4610,2021-07-21T00:40:19.000Z,1.33174599734022,550.21094762,-0.63648904,-4.2874023,-67.22224378,-80.72084398,-0.503351,-90.27835639,0.0,2021-07-21T00:40:19.000Z,1027.0,Ethereum,ETH,ethereum,0x5c250ff9b993c6991cc4a3cc543716e53b478018
4610,8745,A2A,A2A,a2a-50x-com,7,2021-03-09T00:00:00.000Z,[],213813768.0,0.0,213813768.0,,4611,2021-07-21T00:41:05.000Z,0.01822036476617,546.16887804,-0.20894814,-8.82222639,-16.93392419,7.10522122,-1.17099588,-4.50315991,0.0,2021-07-21T00:41:05.000Z,1027.0,Ethereum,ETH,ethereum,0x11c039f368606d91664bfd10137b00eee13cde77
4611,9465,Mooni DeFi,MOONI,mooni-defi,1,2021-04-27T00:00:00.000Z,[],1000000000000000.0,0.0,435626482160677.25,,4612,2021-07-21T00:41:03.000Z,2.3342e-10,532.84695092,0.00040602,-10.19853509,-57.45074687,-74.36878106,-93.19456583,0.0,0.0,2021-07-21T00:41:03.000Z,1839.0,Binance Smart Chain,BNB,binance-coin,0xed438051437c22a9ef249b68c7e292435fe8b858
4612,9495,Evolution,GEN,evolution,2,2021-04-29T00:00:00.000Z,['binance-smart-chain'],319945.0,0.0,319945.784258,,4613,2021-07-21T00:41:03.000Z,0.68146399264641,523.34758212,-0.06437015,-3.78994856,-16.18549975,-46.58252194,-69.09480174,0.0,0.0,2021-07-21T00:41:03.000Z,1839.0,Binance Smart Chain,BNB,binance-coin,0xB0F2939A1c0e43683E5954c9Fe142F7df9F8D967
4613,8513,Basix,BASX,basix,1,2021-02-18T00:00:00.000Z,[],2000000.0,0.0,0.0,,4614,2021-07-21T00:41:04.000Z,0.31122481599686,522.36253336,-0.54632055,-1.73503719,-6.99567589,-23.77186821,-31.30814257,-47.21808137,0.0,2021-07-21T00:41:04.000Z,1027.0,Ethereum,ETH,ethereum,0x23157662a9cb9be32d4d9bd019d9bcbaa040a62b
4614,7921,Alibaba tokenized stock Bittrex,BABA,alibaba-tokenized-stock-bittrex,3,2020-12-08T00:00:00.000Z,['tokenized-stock'],,0.0,0.0,,4615,2021-07-21T00:41:06.000Z,210.10574235086216,518.07090515,-0.43379259,2.5466315,-0.11104046,-2.27108426,-2.00724475,-8.18289852,0.0,2021-07-21T00:41:06.000Z,,,,,
4615,7066,Justdobet,JDB,justdobet,1,2020-09-16T00:00:00.000Z,[],100000000.0,0.0,100000000.0,,4616,2021-07-21T00:40:18.000Z,0.66895290546667,517.10059593,-0.64606098,-3.05594087,-7.2490449,-21.72508786,-26.65084203,-32.49325453,0.0,2021-07-21T00:40:18.000Z,1027.0,Ethereum,ETH,ethereum,0xCd9b0a6D9990605f66bf5bf22980ADE8476e7740
4616,8819,Sad Cat Token,SCAT,sad-cat-token,2,2021-03-16T00:00:00.000Z,"['philanthropy', 'memes']",,0.0,17524091708.89,,4617,2021-07-21T00:40:19.000Z,1.572596727e-05,514.37803487,-0.38921845,-2.72654494,-23.17514773,-32.03923058,-56.43280283,-74.04162373,0.0,2021-07-21T00:40:19.000Z,1027.0,Ethereum,ETH,ethereum,0x8424c5ac326834b404742de0067bcb654e86be30
4617,4505,Midas,MIDAS,midas,2,2019-10-23T00:00:00.000Z,[],,0.0,1471341.64435,,4618,2021-07-21T00:41:04.000Z,1.51818208620441,511.90141241,-0.52801852,-2.95871704,-7.90658171,-13.78971981,-24.34095311,-50.3171616,0.0,2021-07-21T00:41:04.000Z,,,,,
4618,6087,3X Long OKB Token,OKBBULL,3x-long-okb-token,1,2020-08-03T00:00:00.000Z,[],,0.0,9.468571,,4619,2021-07-21T00:41:07.000Z,8.145,510.663825,-0.88226346,-10.93493712,-21.38030888,-61.61639962,-87.85234899,-99.33726607,0.0,2021-07-21T00:41:07.000Z,1027.0,Ethereum,ETH,ethereum,0x8aF785687ee8D75114B028997c9ca36b5CC67Bc4
4619,7643,Nyan V2,NYAN-2,nyan-v2,1,2020-11-11T00:00:00.000Z,[],33000.0,0.0,0.0,,4620,2021-07-21T00:41:05.000Z,56.4750044114193,507.45780213,-0.54632055,-3.06311955,-10.31153453,3.20179451,-9.75218005,-42.96971287,0.0,2021-07-21T00:41:05.000Z,1027.0,Ethereum,ETH,ethereum,0xbf4a9a37ecfc21825011285222c36ab35de51f14
4620,5744,Compound Wrapped BTC,CWBTC,compound-wrapped-btc,1,2020-07-24T00:00:00.000Z,['defi'],,0.0,159290.0,,4621,2021-07-21T00:41:05.000Z,597.7739820404661,505.25231842,-0.39146587,-4.32152267,-9.13692302,-16.45106584,-20.49467195,-45.29785707,0.0,2021-07-21T00:41:05.000Z,1027.0,Ethereum,ETH,ethereum,0xc11b1268c1a384e55c48c2391d8d480264a3a7f4
4621,10836,NUT MONEY,NUT,nut-money,4,2021-07-11T00:00:00.000Z,[],100000000.0,0.0,0.0,,4622,2021-07-21T00:41:05.000Z,0.04605164330301,504.64782466,-0.30112837,-9.86615064,-6.52689745,0.0,0.0,0.0,0.0,2021-07-21T00:41:05.000Z,2502.0,Heco,HT,huobi-token,0x4f0A338DFa1C9369F62109C9022042e1F0aE479b
